143.350769042969,74.9272689819336,8548
143.361267089844,74.9092102050781,8545
143.37158203125,74.8911514282227,8505
143.381805419922,74.8730850219727,8443
143.392028808594,74.8550262451172,8343
143.402191162109,74.8369598388672,8338
143.41227722168,74.8188934326172,8300
143.422286987305,74.8008270263672,8304
143.432220458984,74.7827529907227,8297
143.442092895508,74.7646789550781,8337
143.396286010742,74.8401565551758,8358
143.406600952148,74.8220901489258,8332
143.416839599609,74.8040313720703,8303
143.427001953125,74.7859725952148,8290
143.437103271484,74.7679061889648,8287
143.447113037109,74.7498397827148,8360
143.457061767578,74.7317733764648,8363
143.466949462891,74.7136993408203,8464
143.476760864258,74.6956253051758,8588
143.48649597168,74.6775512695313,8671
143.432693481445,74.7531356811523,8337
143.442886352539,74.7350692749023,8355
143.453002929688,74.7170028686523,8437
143.463043212891,74.6989364624023,8596
143.473022460938,74.6808700561523,8658
143.482925415039,74.6628036499023,8732
143.492752075195,74.6447296142578,8775
143.502502441406,74.6266555786133,8885
143.512191772461,74.6085815429688,8930
143.521820068359,74.5904998779297,8979
143.477127075195,74.6663665771484,8740
143.487182617188,74.6483001708984,8789
143.497161865234,74.6302337646484,8858
143.507080078125,74.6121673583984,8935
143.51692199707,74.5941009521484,8956
143.52668762207,74.5760269165039,8985
143.536392211914,74.5579528808594,8926
143.546020507813,74.5398788452148,8886
143.555572509766,74.5218048095703,8846
143.565063476563,74.5037231445313,8768
143.513336181641,74.5794372558594,8950
143.52326965332,74.5613708496094,8927
143.533126831055,74.5433044433594,8882
143.542922973633,74.5252304077148,8862
143.552642822266,74.5071563720703,8787
143.562286376953,74.4890823364258,8720
143.571868896484,74.4710083007813,8553
143.58137512207,74.4529266357422,8538
143.5908203125,74.4348449707031,8586
143.600189208984,74.4167633056641,8769
143.555755615234,74.4924697875977,8788
143.565567016602,74.4744033813477,8619
143.575302124023,74.4563293457031,8544
143.5849609375,74.4382553100586,8566
143.59455871582,74.4201812744141,8707
143.604080200195,74.4021072387695,8950
143.613540649414,74.384033203125,9199
143.622924804688,74.3659515380859,9391
143.632247924805,74.3478698730469,9371
143.641494750977,74.3297882080078,9261
143.589691162109,74.4055786132813,8871
143.599380493164,74.3875122070313,9130
143.608993530273,74.3694305419922,9330
143.618545532227,74.3513565063477,9390
143.628021240234,74.3332824707031,9292
143.637435913086,74.3152008056641,9135
143.646774291992,74.297119140625,9007
143.656051635742,74.2790374755859,8988
143.665267944336,74.2609481811523,8995
143.674407958984,74.2428588867188,9017
143.631942749023,74.3186264038086,9218
143.641510009766,74.3005523681641,9046
143.651000976563,74.282470703125,8986
143.660430908203,74.2643966674805,8999
143.669784545898,74.2463150024414,8990
143.679077148438,74.2282333374023,9017
143.688293457031,74.2101516723633,8988
143.697448730469,74.1920700073242,9002
143.706527709961,74.1739807128906,9014
143.715545654297,74.1558990478516,9012
143.664703369141,74.2315521240234,8988
143.674163818359,74.2134780883789,8983
143.683547973633,74.1953964233398,8984
143.692855834961,74.1773147583008,9009
143.702102661133,74.1592330932617,9009
143.711288452148,74.1411514282227,9049
143.720397949219,74.1230621337891,9019
143.729431152344,74.1049728393555,9042
143.738418579102,74.0868835449219,9046
143.747329711914,74.0687942504883,9072
143.705093383789,74.1445846557617,9073
143.714416503906,74.1265106201172,9047
143.723678588867,74.1084289550781,9045
143.732879638672,74.0903472900391,9065
143.742004394531,74.0722579956055,9036
143.751068115234,74.0541763305664,9092
143.760055541992,74.0360870361328,9079
143.768981933594,74.0179977416992,9088
143.777847290039,73.9999084472656,9089
143.786651611328,73.9818115234375,9097
143.737274169922,74.0575790405273,9058
143.746490478516,74.0394973754883,9071
143.755645751953,74.0214157104492,9074
143.764739990234,74.0033264160156,9099
143.77375793457,73.9852447509766,9092
143.78271484375,73.967155456543,9131
143.791595458984,73.9490585327148,9117
143.800430297852,73.9309692382813,9146
143.809173583984,73.9128723144531,9148
143.81787109375,73.8947830200195,9157
143.777618408203,73.9706802368164,9164
143.786727905273,73.9525985717773,9170
143.795761108398,73.9345092773438,9149
143.804733276367,73.9164276123047,9140
143.813629150391,73.8983383178711,9128
143.822479248047,73.8802490234375,9150
143.831237792969,73.8621597290039,9115
143.839950561523,73.8440628051758,9166
